M4A1-S | Nitro (Factory New)|Restricted|M4A1-S|0.12|0.11|94.00
Souvenir M4A1-S | Nitro (Factory New)|Restricted|M4A1-S|0.12|0.11|94.00
Tec-9 | Army Mesh (Factory New)|Consumer Grade|Tec-9|0.10|0.12|60.00
Souvenir Tec-9 | Army Mesh (Factory New)|Consumer Grade|Tec-9|0.10|0.12|60.00
Five-SeveN | Silver Quartz (Factory New)|Mil-Spec|Five-SeveN|0.23|0.09|58.00
Souvenir Five-SeveN | Silver Quartz (Factory New)|Mil-Spec|Five-SeveN|0.23|0.09|58.00
MP7 | Army Recon (Factory New)|Consumer Grade|MP7|0.18|0.36|74.00
Souvenir MP7 | Army Recon (Factory New)|Consumer Grade|MP7|0.18|0.36|74.00
USP-S | Forest Leaves (Factory New)|Industrial Grade|USP-S|0.20|0.43|72.00
Souvenir USP-S | Forest Leaves (Factory New)|Industrial Grade|USP-S|0.20|0.43|72.00
AUG | Condemned (Factory New)|Industrial Grade|AUG|0.19|0.12|75.00
Souvenir AUG | Condemned (Factory New)|Industrial Grade|AUG|0.19|0.12|75.00
FAMAS | Teardown (Factory New)|Mil-Spec|FAMAS|0.63|0.51|95.00
Souvenir FAMAS | Teardown (Factory New)|Mil-Spec|FAMAS|0.63|0.51|95.00
MP9 | Orange Peel (Factory New)|Industrial Grade|MP9|0.06|0.48|92.00
Souvenir MP9 | Orange Peel (Factory New)|Industrial Grade|MP9|0.06|0.48|92.00
UMP-45 | Urban DDPAT (Factory New)|Consumer Grade|UMP-45|0.10|0.11|64.00
Souvenir UMP-45 | Urban DDPAT (Factory New)|Consumer Grade|UMP-45|0.10|0.11|64.00
P250 | Metallic DDPAT (Factory New)|Industrial Grade|P250|0.08|0.05|44.00
Souvenir P250 | Metallic DDPAT (Factory New)|Industrial Grade|P250|0.08|0.05|44.00
Dual Berettas | Colony (Factory New)|Consumer Grade|Dual Berettas|0.33|0.05|21.00
Souvenir Dual Berettas | Colony (Factory New)|Consumer Grade|Dual Berettas|0.33|0.05|21.00
G3SG1 | Polar Camo (Factory New)|Consumer Grade|G3SG1|0.17|0.08|13.00
Souvenir G3SG1 | Polar Camo (Factory New)|Consumer Grade|G3SG1|0.17|0.08|13.00
Desert Eagle | Urban Rubble (Factory New)|Mil-Spec|Desert Eagle|0.25|0.02|90.00
Souvenir Desert Eagle | Urban Rubble (Factory New)|Mil-Spec|Desert Eagle|0.25|0.02|90.00
Tec-9 | Red Quartz (Factory New)|Restricted|Tec-9|0.50|0.04|56.00
Souvenir Tec-9 | Red Quartz (Factory New)|Restricted|Tec-9|0.50|0.04|56.00
Five-SeveN | Forest Night (Factory New)|Consumer Grade|Five-SeveN|0.55|0.23|123.00
Souvenir Five-SeveN | Forest Night (Factory New)|Consumer Grade|Five-SeveN|0.55|0.23|123.00
MAG-7 | Metallic DDPAT (Factory New)|Industrial Grade|MAG-7|0.67|0.04|25.00
Souvenir MAG-7 | Metallic DDPAT (Factory New)|Industrial Grade|MAG-7|0.67|0.04|25.00
SCAR-20 | Carbon Fiber (Factory New)|Industrial Grade|SCAR-20|0.10|0.09|53.00
Souvenir SCAR-20 | Carbon Fiber (Factory New)|Industrial Grade|SCAR-20|0.10|0.09|53.00
Sawed-Off | Amber Fade (Factory New)|Mil-Spec|Sawed-Off|0.20|0.37|43.00
Souvenir Sawed-Off | Amber Fade (Factory New)|Mil-Spec|Sawed-Off|0.20|0.37|43.00
Nova | Polar Mesh (Factory New)|Consumer Grade|Nova|0.11|0.11|54.00
Souvenir Nova | Polar Mesh (Factory New)|Consumer Grade|Nova|0.11|0.11|54.00
P90 | Ash Wood (Factory New)|Industrial Grade|P90|0.10|0.20|41.00
Souvenir P90 | Ash Wood (Factory New)|Industrial Grade|P90|0.10|0.20|41.00
PP-Bizon | Urban Dashed (Factory New)|Consumer Grade|PP-Bizon|0.00|0.00|10.00
Souvenir PP-Bizon | Urban Dashed (Factory New)|Consumer Grade|PP-Bizon|0.00|0.00|10.00
MAC-10 | Candy Apple (Factory New)|Industrial Grade|MAC-10|0.00|0.83|229.00
Souvenir MAC-10 | Candy Apple (Factory New)|Industrial Grade|MAC-10|0.00|0.83|229.00
M4A4 | Urban DDPAT (Factory New)|Industrial Grade|M4A4|0.10|0.10|68.00
Souvenir M4A4 | Urban DDPAT (Factory New)|Industrial Grade|M4A4|0.10|0.10|68.00
Five-SeveN | Kami (Factory New)|Mil-Spec|Five-SeveN|0.10|0.11|65.00
StatTrak™ Five-SeveN | Kami (Factory New)|Mil-Spec|Five-SeveN|0.10|0.11|65.00
M249 | Magma (Factory New)|Mil-Spec|M249|0.23|0.25|191.00
StatTrak™ M249 | Magma (Factory New)|Mil-Spec|M249|0.23|0.25|191.00
PP-Bizon | Cobalt Halftone (Factory New)|Mil-Spec|PP-Bizon|0.61|0.23|79.00
StatTrak™ PP-Bizon | Cobalt Halftone (Factory New)|Mil-Spec|PP-Bizon|0.61|0.23|79.00
FAMAS | Pulse (Factory New)|Restricted|FAMAS|0.11|0.11|55.00
StatTrak™ FAMAS | Pulse (Factory New)|Restricted|FAMAS|0.11|0.11|55.00
Dual Berettas | Marina (Factory New)|Restricted|Dual Berettas|0.62|0.60|60.00
StatTrak™ Dual Berettas | Marina (Factory New)|Restricted|Dual Berettas|0.62|0.60|60.00
MP9 | Rose Iron (Factory New)|Restricted|MP9|0.11|0.08|38.00
StatTrak™ MP9 | Rose Iron (Factory New)|Restricted|MP9|0.11|0.08|38.00
Nova | Rising Skull (Factory New)|Restricted|Nova|0.17|0.09|33.00
StatTrak™ Nova | Rising Skull (Factory New)|Restricted|Nova|0.17|0.09|33.00
M4A1-S | Guardian (Factory New)|Classified|M4A1-S|0.56|0.34|88.00
StatTrak™ M4A1-S | Guardian (Factory New)|Classified|M4A1-S|0.56|0.34|88.00
P250 | Mehndi (Factory New)|Classified|P250|0.08|0.25|63.00
StatTrak™ P250 | Mehndi (Factory New)|Classified|P250|0.08|0.25|63.00
Galil AR | Blue Titanium (Factory New)|Mil-Spec|Galil AR|0.18|0.12|85.00
StatTrak™ Galil AR | Blue Titanium (Factory New)|Mil-Spec|Galil AR|0.18|0.12|85.00
AK-47 | Blue Laminate (Factory New)|Restricted|AK-47|0.17|0.08|61.00
StatTrak™ AK-47 | Blue Laminate (Factory New)|Restricted|AK-47|0.17|0.08|61.00
Desert Eagle | Cobalt Disruption (Factory New)|Classified|Desert Eagle|0.59|0.81|16.00
StatTrak™ Desert Eagle | Cobalt Disruption (Factory New)|Classified|Desert Eagle|0.59|0.81|16.00
PP-Bizon | Water Sigil (Factory New)|Mil-Spec|PP-Bizon|0.66|0.35|82.00
StatTrak™ PP-Bizon | Water Sigil (Factory New)|Mil-Spec|PP-Bizon|0.66|0.35|82.00
Nova | Ghost Camo (Factory New)|Mil-Spec|Nova|0.02|0.56|97.00
StatTrak™ Nova | Ghost Camo (Factory New)|Mil-Spec|Nova|0.02|0.56|97.00
AWP | Electric Hive (Factory New)|Classified|AWP|0.21|0.14|57.00
StatTrak™ AWP | Electric Hive (Factory New)|Classified|AWP|0.21|0.14|57.00
M4A4 | X-Ray (Factory New)|Covert|M4A4|0.04|0.44|9.00
StatTrak™ M4A4 | X-Ray (Factory New)|Covert|M4A4|0.04|0.44|9.00
G3SG1 | Azure Zebra (Factory New)|Mil-Spec|G3SG1|0.57|0.10|50.00
StatTrak™ G3SG1 | Azure Zebra (Factory New)|Mil-Spec|G3SG1|0.57|0.10|50.00
P250 | Steel Disruption (Factory New)|Mil-Spec|P250|0.57|0.28|36.00
StatTrak™ P250 | Steel Disruption (Factory New)|Mil-Spec|P250|0.57|0.28|36.00
P90 | Blind Spot (Factory New)|Restricted|P90|0.54|0.84|113.00
StatTrak™ P90 | Blind Spot (Factory New)|Restricted|P90|0.54|0.84|113.00
FAMAS | Afterimage (Factory New)|Classified|FAMAS|0.65|0.12|84.00
StatTrak™ FAMAS | Afterimage (Factory New)|Classified|FAMAS|0.65|0.12|84.00
Five-SeveN | Nightshade (Factory New)|Mil-Spec|Five-SeveN|0.55|0.31|94.00
StatTrak™ Five-SeveN | Nightshade (Factory New)|Mil-Spec|Five-SeveN|0.55|0.31|94.00
Sawed-Off | The Kraken (Factory New)|Covert|Sawed-Off|0.11|0.10|29.00
StatTrak™ Sawed-Off | The Kraken (Factory New)|Covert|Sawed-Off|0.11|0.10|29.00
CZ75-Auto | Crimson Web (Factory New)|Mil-Spec|CZ75-Auto|0.12|0.12|58.00
StatTrak™ CZ75-Auto | Crimson Web (Factory New)|Mil-Spec|CZ75-Auto|0.12|0.12|58.00
P2000 | Red FragCam (Factory New)|Mil-Spec|P2000|0.02|0.35|118.00
StatTrak™ P2000 | Red FragCam (Factory New)|Mil-Spec|P2000|0.02|0.35|118.00
Dual Berettas | Panther (Factory New)|Mil-Spec|Dual Berettas|0.00|0.78|54.00
StatTrak™ Dual Berettas | Panther (Factory New)|Mil-Spec|Dual Berettas|0.00|0.78|54.00
USP-S | Stainless (Factory New)|Mil-Spec|USP-S|0.17|0.10|10.00
StatTrak™ USP-S | Stainless (Factory New)|Mil-Spec|USP-S|0.17|0.10|10.00
Glock-18 | Blue Fissure (Factory New)|Mil-Spec|Glock-18|0.63|0.74|118.00
StatTrak™ Glock-18 | Blue Fissure (Factory New)|Mil-Spec|Glock-18|0.63|0.74|118.00
CZ75-Auto | Tread Plate (Factory New)|Restricted|CZ75-Auto|0.17|0.06|31.00
StatTrak™ CZ75-Auto | Tread Plate (Factory New)|Restricted|CZ75-Auto|0.17|0.06|31.00
Tec-9 | Titanium Bit (Factory New)|Restricted|Tec-9|0.50|0.04|56.00
StatTrak™ Tec-9 | Titanium Bit (Factory New)|Restricted|Tec-9|0.50|0.04|56.00
Desert Eagle | Heirloom (Factory New)|Restricted|Desert Eagle|0.10|0.12|41.00
StatTrak™ Desert Eagle | Heirloom (Factory New)|Restricted|Desert Eagle|0.10|0.12|41.00
Five-SeveN | Copper Galaxy (Factory New)|Restricted|Five-SeveN|0.17|0.06|17.00
StatTrak™ Five-SeveN | Copper Galaxy (Factory New)|Restricted|Five-SeveN|0.17|0.06|17.00
CZ75-Auto | The Fuschia Is Now (Factory New)|Classified|CZ75-Auto|0.08|0.11|73.00
StatTrak™ CZ75-Auto | The Fuschia Is Now (Factory New)|Classified|CZ75-Auto|0.08|0.11|73.00
P250 | Undertow (Factory New)|Classified|P250|0.17|0.08|48.00
StatTrak™ P250 | Undertow (Factory New)|Classified|P250|0.17|0.08|48.00
CZ75-Auto | Victoria (Factory New)|Covert|CZ75-Auto|0.17|0.09|45.00
StatTrak™ CZ75-Auto | Victoria (Factory New)|Covert|CZ75-Auto|0.17|0.09|45.00
UMP-45 | Corporal (Factory New)|Mil-Spec|UMP-45|0.19|0.12|75.00
StatTrak™ UMP-45 | Corporal (Factory New)|Mil-Spec|UMP-45|0.19|0.12|75.00
Negev | Terrain (Factory New)|Mil-Spec|Negev|0.21|0.13|53.00
StatTrak™ Negev | Terrain (Factory New)|Mil-Spec|Negev|0.21|0.13|53.00
MAG-7 | Heaven Guard (Factory New)|Mil-Spec|MAG-7|0.56|0.13|23.00
StatTrak™ MAG-7 | Heaven Guard (Factory New)|Mil-Spec|MAG-7|0.56|0.13|23.00
MAC-10 | Heat (Factory New)|Restricted|MAC-10|0.10|0.11|75.00
StatTrak™ MAC-10 | Heat (Factory New)|Restricted|MAC-10|0.10|0.11|75.00
USP-S | Guardian (Factory New)|Restricted|USP-S|0.10|0.11|75.00
StatTrak™ USP-S | Guardian (Factory New)|Restricted|USP-S|0.10|0.11|75.00
Nova | Antique (Factory New)|Classified|Nova|0.08|0.21|19.00
StatTrak™ Nova | Antique (Factory New)|Classified|Nova|0.08|0.21|19.00
AUG | Chameleon (Factory New)|Covert|AUG|0.10|0.11|45.00
StatTrak™ AUG | Chameleon (Factory New)|Covert|AUG|0.10|0.11|45.00
★ Gut Knife | Vanilla (Factory New)|Covert|Gut Knife|0.63|0.07|120.00
★ StatTrak™ Gut Knife | Vanilla (Factory New)|Covert|Gut Knife|0.63|0.07|120.00
★ Gut Knife | Blue Steel (Factory New)|Covert|Gut Knife|0.58|0.30|40.00
★ StatTrak™ Gut Knife | Blue Steel (Factory New)|Covert|Gut Knife|0.58|0.30|40.00
★ Gut Knife | Boreal Forest (Factory New)|Covert|Gut Knife|0.18|0.10|127.00
★ StatTrak™ Gut Knife | Boreal Forest (Factory New)|Covert|Gut Knife|0.18|0.10|127.00
★ Gut Knife | Case Hardened (Factory New)|Covert|Gut Knife|0.50|0.27|255.00
★ StatTrak™ Gut Knife | Case Hardened (Factory New)|Covert|Gut Knife|0.50|0.27|255.00
★ Gut Knife | Crimson Web (Factory New)|Covert|Gut Knife|0.00|0.69|154.00
★ StatTrak™ Gut Knife | Crimson Web (Factory New)|Covert|Gut Knife|0.00|0.69|154.00
★ Gut Knife | Fade (Factory New)|Covert|Gut Knife|0.09|0.71|98.00
★ StatTrak™ Gut Knife | Fade (Factory New)|Covert|Gut Knife|0.09|0.71|98.00
★ Gut Knife | Forest DDPAT (Factory New)|Covert|Gut Knife|0.15|0.20|135.00
★ StatTrak™ Gut Knife | Forest DDPAT (Factory New)|Covert|Gut Knife|0.15|0.20|135.00
★ Gut Knife | Night (Factory New)|Covert|Gut Knife|0.58|0.17|78.00
★ StatTrak™ Gut Knife | Night (Factory New)|Covert|Gut Knife|0.58|0.17|78.00
★ Gut Knife | Safari Mesh (Factory New)|Covert|Gut Knife|0.20|0.18|106.00
★ StatTrak™ Gut Knife | Safari Mesh (Factory New)|Covert|Gut Knife|0.20|0.18|106.00
★ Gut Knife | Scorched (Factory New)|Covert|Gut Knife|0.58|0.04|49.00
★ StatTrak™ Gut Knife | Scorched (Factory New)|Covert|Gut Knife|0.58|0.04|49.00
★ Gut Knife | Slaughter (Factory New)|Covert|Gut Knife|0.99|0.66|73.00
★ StatTrak™ Gut Knife | Slaughter (Factory New)|Covert|Gut Knife|0.99|0.66|73.00
★ Gut Knife | Stained (Factory New)|Covert|Gut Knife|0.50|0.00|255.00
★ StatTrak™ Gut Knife | Stained (Factory New)|Covert|Gut Knife|0.50|0.00|255.00
★ Gut Knife | Urban Masked (Factory New)|Covert|Gut Knife|0.45|0.06|187.00
★ StatTrak™ Gut Knife | Urban Masked (Factory New)|Covert|Gut Knife|0.45|0.06|187.00
★ Flip Knife | Vanilla (Factory New)|Covert|Flip Knife|0.67|0.02|94.00
★ StatTrak™ Flip Knife | Vanilla (Factory New)|Covert|Flip Knife|0.67|0.02|94.00
★ Flip Knife | Blue Steel (Factory New)|Covert|Flip Knife|0.58|0.30|33.00
★ StatTrak™ Flip Knife | Blue Steel (Factory New)|Covert|Flip Knife|0.58|0.30|33.00
★ Flip Knife | Boreal Forest (Factory New)|Covert|Flip Knife|0.18|0.39|145.00
★ StatTrak™ Flip Knife | Boreal Forest (Factory New)|Covert|Flip Knife|0.18|0.39|145.00
★ Flip Knife | Case Hardened (Factory New)|Covert|Flip Knife|0.00|0.00|38.00
★ StatTrak™ Flip Knife | Case Hardened (Factory New)|Covert|Flip Knife|0.00|0.00|38.00
★ Flip Knife | Crimson Web (Factory New)|Covert|Flip Knife|0.90|0.07|67.00
★ StatTrak™ Flip Knife | Crimson Web (Factory New)|Covert|Flip Knife|0.90|0.07|67.00
★ Flip Knife | Fade (Factory New)|Covert|Flip Knife|0.09|0.73|93.00
★ StatTrak™ Flip Knife | Fade (Factory New)|Covert|Flip Knife|0.09|0.73|93.00
★ Flip Knife | Forest DDPAT (Factory New)|Covert|Flip Knife|0.27|0.31|101.00
★ StatTrak™ Flip Knife | Forest DDPAT (Factory New)|Covert|Flip Knife|0.27|0.31|101.00
★ Flip Knife | Night (Factory New)|Covert|Flip Knife|0.56|0.09|68.00
★ StatTrak™ Flip Knife | Night (Factory New)|Covert|Flip Knife|0.56|0.09|68.00
★ Flip Knife | Safari Mesh (Factory New)|Covert|Flip Knife|0.22|0.16|95.00
★ StatTrak™ Flip Knife | Safari Mesh (Factory New)|Covert|Flip Knife|0.22|0.16|95.00
★ Flip Knife | Scorched (Factory New)|Covert|Flip Knife|0.00|0.00|37.00
★ StatTrak™ Flip Knife | Scorched (Factory New)|Covert|Flip Knife|0.00|0.00|37.00
★ Flip Knife | Slaughter (Factory New)|Covert|Flip Knife|0.00|0.62|104.00
★ StatTrak™ Flip Knife | Slaughter (Factory New)|Covert|Flip Knife|0.00|0.62|104.00
★ Flip Knife | Stained (Factory New)|Covert|Flip Knife|0.42|0.03|67.00
★ StatTrak™ Flip Knife | Stained (Factory New)|Covert|Flip Knife|0.42|0.03|67.00
★ Flip Knife | Urban Masked (Factory New)|Covert|Flip Knife|0.27|0.05|177.00
★ StatTrak™ Flip Knife | Urban Masked (Factory New)|Covert|Flip Knife|0.27|0.05|177.00
★ Bayonet | Vanilla (Factory New)|Covert|Bayonet|0.58|0.08|195.00
★ StatTrak™ Bayonet | Vanilla (Factory New)|Covert|Bayonet|0.58|0.08|195.00
★ Bayonet | Blue Steel (Factory New)|Covert|Bayonet|0.59|0.31|49.00
★ StatTrak™ Bayonet | Blue Steel (Factory New)|Covert|Bayonet|0.59|0.31|49.00
★ Bayonet | Boreal Forest (Factory New)|Covert|Bayonet|0.13|0.18|132.00
★ StatTrak™ Bayonet | Boreal Forest (Factory New)|Covert|Bayonet|0.13|0.18|132.00
★ Bayonet | Case Hardened (Factory New)|Covert|Bayonet|0.21|0.16|91.00
★ StatTrak™ Bayonet | Case Hardened (Factory New)|Covert|Bayonet|0.21|0.16|91.00
★ Bayonet | Crimson Web (Factory New)|Covert|Bayonet|0.01|0.69|179.00
★ StatTrak™ Bayonet | Crimson Web (Factory New)|Covert|Bayonet|0.01|0.69|179.00
★ Bayonet | Fade (Factory New)|Covert|Bayonet|0.97|0.74|112.00
★ StatTrak™ Bayonet | Fade (Factory New)|Covert|Bayonet|0.97|0.74|112.00
★ Bayonet | Forest DDPAT (Factory New)|Covert|Bayonet|0.27|0.30|123.00
★ StatTrak™ Bayonet | Forest DDPAT (Factory New)|Covert|Bayonet|0.27|0.30|123.00
★ Bayonet | Night (Factory New)|Covert|Bayonet|0.56|0.09|87.00
★ StatTrak™ Bayonet | Night (Factory New)|Covert|Bayonet|0.56|0.09|87.00
★ Bayonet | Safari Mesh (Factory New)|Covert|Bayonet|0.17|0.20|122.00
★ StatTrak™ Bayonet | Safari Mesh (Factory New)|Covert|Bayonet|0.17|0.20|122.00
★ Bayonet | Scorched (Factory New)|Covert|Bayonet|0.17|0.02|56.00
★ StatTrak™ Bayonet | Scorched (Factory New)|Covert|Bayonet|0.17|0.02|56.00
★ Bayonet | Slaughter (Factory New)|Covert|Bayonet|0.00|0.57|145.00
★ StatTrak™ Bayonet | Slaughter (Factory New)|Covert|Bayonet|0.00|0.57|145.00
★ Bayonet | Stained (Factory New)|Covert|Bayonet|0.53|0.05|94.00
★ StatTrak™ Bayonet | Stained (Factory New)|Covert|Bayonet|0.53|0.05|94.00
★ Bayonet | Urban Masked (Factory New)|Covert|Bayonet|0.28|0.04|213.00
★ StatTrak™ Bayonet | Urban Masked (Factory New)|Covert|Bayonet|0.28|0.04|213.00
★ M9 Bayonet | Vanilla (Factory New)|Covert|M9 Bayonet|0.56|0.16|137.00
★ StatTrak™ M9 Bayonet | Vanilla (Factory New)|Covert|M9 Bayonet|0.56|0.16|137.00
★ M9 Bayonet | Blue Steel (Factory New)|Covert|M9 Bayonet|0.58|0.30|33.00
★ StatTrak™ M9 Bayonet | Blue Steel (Factory New)|Covert|M9 Bayonet|0.58|0.30|33.00
★ M9 Bayonet | Boreal Forest (Factory New)|Covert|M9 Bayonet|0.16|0.14|108.00
★ StatTrak™ M9 Bayonet | Boreal Forest (Factory New)|Covert|M9 Bayonet|0.16|0.14|108.00
★ M9 Bayonet | Case Hardened (Factory New)|Covert|M9 Bayonet|0.17|0.27|255.00
★ StatTrak™ M9 Bayonet | Case Hardened (Factory New)|Covert|M9 Bayonet|0.17|0.27|255.00
★ M9 Bayonet | Crimson Web (Factory New)|Covert|M9 Bayonet|0.00|0.71|148.00
★ StatTrak™ M9 Bayonet | Crimson Web (Factory New)|Covert|M9 Bayonet|0.00|0.71|148.00
★ M9 Bayonet | Fade (Factory New)|Covert|M9 Bayonet|0.98|0.76|99.00
★ StatTrak™ M9 Bayonet | Fade (Factory New)|Covert|M9 Bayonet|0.98|0.76|99.00
★ M9 Bayonet | Forest DDPAT (Factory New)|Covert|M9 Bayonet|0.15|0.20|129.00
★ StatTrak™ M9 Bayonet | Forest DDPAT (Factory New)|Covert|M9 Bayonet|0.15|0.20|129.00
★ M9 Bayonet | Night (Factory New)|Covert|M9 Bayonet|0.57|0.16|73.00
★ StatTrak™ M9 Bayonet | Night (Factory New)|Covert|M9 Bayonet|0.57|0.16|73.00
★ M9 Bayonet | Safari Mesh (Factory New)|Covert|M9 Bayonet|0.22|0.16|129.00
★ StatTrak™ M9 Bayonet | Safari Mesh (Factory New)|Covert|M9 Bayonet|0.22|0.16|129.00
★ M9 Bayonet | Scorched (Factory New)|Covert|M9 Bayonet|0.67|0.03|38.00
★ StatTrak™ M9 Bayonet | Scorched (Factory New)|Covert|M9 Bayonet|0.67|0.03|38.00
★ M9 Bayonet | Slaughter (Factory New)|Covert|M9 Bayonet|0.00|0.62|111.00
★ StatTrak™ M9 Bayonet | Slaughter (Factory New)|Covert|M9 Bayonet|0.00|0.62|111.00
★ M9 Bayonet | Stained (Factory New)|Covert|M9 Bayonet|0.33|0.03|70.00
★ StatTrak™ M9 Bayonet | Stained (Factory New)|Covert|M9 Bayonet|0.33|0.03|70.00
★ M9 Bayonet | Urban Masked (Factory New)|Covert|M9 Bayonet|0.53|0.04|112.00
★ StatTrak™ M9 Bayonet | Urban Masked (Factory New)|Covert|M9 Bayonet|0.53|0.04|112.00
★ Karambit | Vanilla (Factory New)|Covert|Karambit|0.67|0.03|33.00
★ StatTrak™ Karambit | Vanilla (Factory New)|Covert|Karambit|0.67|0.03|33.00
★ Karambit | Blue Steel (Factory New)|Covert|Karambit|0.50|0.02|255.00
★ StatTrak™ Karambit | Blue Steel (Factory New)|Covert|Karambit|0.50|0.02|255.00
★ Karambit | Boreal Forest (Factory New)|Covert|Karambit|0.17|0.11|108.00
★ StatTrak™ Karambit | Boreal Forest (Factory New)|Covert|Karambit|0.17|0.11|108.00
★ Karambit | Case Hardened (Factory New)|Covert|Karambit|0.50|0.04|255.00
★ StatTrak™ Karambit | Case Hardened (Factory New)|Covert|Karambit|0.50|0.04|255.00
★ Karambit | Crimson Web (Factory New)|Covert|Karambit|0.50|0.05|75.00
★ StatTrak™ Karambit | Crimson Web (Factory New)|Covert|Karambit|0.50|0.05|75.00
★ Karambit | Fade (Factory New)|Covert|Karambit|0.53|0.06|89.00
★ StatTrak™ Karambit | Fade (Factory New)|Covert|Karambit|0.53|0.06|89.00
★ Karambit | Forest DDPAT (Factory New)|Covert|Karambit|0.08|0.18|79.00
★ StatTrak™ Karambit | Forest DDPAT (Factory New)|Covert|Karambit|0.08|0.18|79.00
★ Karambit | Night (Factory New)|Covert|Karambit|0.00|0.01|70.00
★ StatTrak™ Karambit | Night (Factory New)|Covert|Karambit|0.00|0.01|70.00
★ Karambit | Safari Mesh (Factory New)|Covert|Karambit|0.29|0.12|99.00
★ StatTrak™ Karambit | Safari Mesh (Factory New)|Covert|Karambit|0.29|0.12|99.00
★ Karambit | Scorched (Factory New)|Covert|Karambit|0.58|0.05|83.00
★ StatTrak™ Karambit | Scorched (Factory New)|Covert|Karambit|0.58|0.05|83.00
★ Karambit | Slaughter (Factory New)|Covert|Karambit|0.53|0.06|89.00
★ StatTrak™ Karambit | Slaughter (Factory New)|Covert|Karambit|0.53|0.06|89.00
★ Karambit | Stained (Factory New)|Covert|Karambit|0.53|0.06|85.00
★ StatTrak™ Karambit | Stained (Factory New)|Covert|Karambit|0.53|0.06|85.00
★ Karambit | Urban Masked (Factory New)|Covert|Karambit|0.48|0.06|184.00
★ StatTrak™ Karambit | Urban Masked (Factory New)|Covert|Karambit|0.48|0.06|184.00
Tec-9 | Isaac (Factory New)|Mil-Spec|Tec-9|0.11|0.11|53.00
StatTrak™ Tec-9 | Isaac (Factory New)|Mil-Spec|Tec-9|0.11|0.11|53.00
Dual Berettas | Retribution (Factory New)|Mil-Spec|Dual Berettas|0.17|0.08|12.00
StatTrak™ Dual Berettas | Retribution (Factory New)|Mil-Spec|Dual Berettas|0.17|0.08|12.00
Galil AR | Kami (Factory New)|Mil-Spec|Galil AR|0.56|0.05|66.00
StatTrak™ Galil AR | Kami (Factory New)|Mil-Spec|Galil AR|0.56|0.05|66.00
P90 | Desert Warfare (Factory New)|Mil-Spec|P90|0.10|0.10|48.00
StatTrak™ P90 | Desert Warfare (Factory New)|Mil-Spec|P90|0.10|0.10|48.00
CZ75-Auto | Poison Dart (Factory New)|Mil-Spec|CZ75-Auto|0.08|0.07|28.00
StatTrak™ CZ75-Auto | Poison Dart (Factory New)|Mil-Spec|CZ75-Auto|0.08|0.07|28.00
AUG | Torque (Factory New)|Restricted|AUG|0.07|0.13|38.00
StatTrak™ AUG | Torque (Factory New)|Restricted|AUG|0.07|0.13|38.00
PP-Bizon | Antique (Factory New)|Restricted|PP-Bizon|0.00|0.00|3.00
StatTrak™ PP-Bizon | Antique (Factory New)|Restricted|PP-Bizon|0.00|0.00|3.00
MAC-10 | Curse (Factory New)|Restricted|MAC-10|0.01|0.52|255.00
StatTrak™ MAC-10 | Curse (Factory New)|Restricted|MAC-10|0.01|0.52|255.00
XM1014 | Heaven Guard (Factory New)|Restricted|XM1014|0.50|0.04|25.00
StatTrak™ XM1014 | Heaven Guard (Factory New)|Restricted|XM1014|0.50|0.04|25.00
M4A1-S | Atomic Alloy (Factory New)|Classified|M4A1-S|0.03|0.33|18.00
StatTrak™ M4A1-S | Atomic Alloy (Factory New)|Classified|M4A1-S|0.03|0.33|18.00
SCAR-20 | Cyrex (Factory New)|Classified|SCAR-20|0.08|0.10|77.00
StatTrak™ SCAR-20 | Cyrex (Factory New)|Classified|SCAR-20|0.08|0.10|77.00
USP-S | Orion (Factory New)|Classified|USP-S|0.08|0.11|54.00
StatTrak™ USP-S | Orion (Factory New)|Classified|USP-S|0.08|0.11|54.00
AK-47 | Vulcan (Factory New)|Covert|AK-47|0.10|0.11|47.00
StatTrak™ AK-47 | Vulcan (Factory New)|Covert|AK-47|0.10|0.11|47.00
M4A4 | Howl (Factory New)|Contraband|M4A4|0.10|0.11|89.00
StatTrak™ M4A4 | Howl (Factory New)|Contraband|M4A4|0.10|0.11|89.00
P250 | Franklin (Factory New)|Classified|P250|0.14|0.14|221.00
AK-47 | Emerald Pinstripe (Factory New)|Restricted|AK-47|0.17|0.08|61.00
CZ75-Auto | Tuxedo (Factory New)|Mil-Spec|CZ75-Auto|0.14|0.20|84.00
Desert Eagle | Meteorite (Factory New)|Mil-Spec|Desert Eagle|0.10|0.33|15.00
G3SG1 | Green Apple (Factory New)|Industrial Grade|G3SG1|0.10|0.10|78.00
Galil AR | Tuxedo (Factory New)|Mil-Spec|Galil AR|0.14|0.20|85.00
MAC-10 | Silver (Factory New)|Industrial Grade|MAC-10|0.25|0.02|90.00
MP7 | Forest DDPAT (Factory New)|Consumer Grade|MP7|0.12|0.33|120.00
Negev | Army Sheen (Factory New)|Consumer Grade|Negev|0.19|0.12|73.00
